C/A,Unit,Scp,Station,Linename,Division,Date,Time,Desc,Entries,Exits,On_N_Line,Dayofweek,NewCol
A030,R083,01-06-01,Station4,NRW,BMT,2018-08-28,12:00:00,REGULAR,85497609,1023372,True,1,Busy
A030,R083,01-06-01,Station4,NRW,BMT,2018-08-28,16:00:00,REGULAR,85497890,1023590,True,1,Busy
A030,R083,01-06-01,Station4,NRW,BMT,2018-08-28,20:00:00,REGULAR,85498594,1023800,True,1,Busy
A030,R083,01-06-01,Station4,NRW,BMT,2018-08-29,00:00:00,REGULAR,85498718,1023828,True,2,Busy
A030,R083,01-06-01,Station4,NRW,BMT,2018-08-29,04:00:00,REGULAR,85498726,1023831,True,2,Busy
A030,R083,01-06-01,Station4,NRW,BMT,2018-08-29,08:00:00,REGULAR,85498757,1023896,True,2,Busy
A030,R083,01-06-01,Station4,NRW,BMT,2018-08-29,12:00:00,REGULAR,85498965,1024275,True,2,Busy
A030,R083,01-06-01,Station4,NRW,BMT,2018-08-29,16:00:00,REGULAR,85499229,1024478,True,2,Busy
A030,R083,01-06-01,Station4,NRW,BMT,2018-08-29,20:00:00,REGULAR,85499909,1024689,True,2,Busy
A030,R083,01-06-01,Station4,NRW,BMT,2018-08-30,00:00:00,REGULAR,85499999,1024752,True,3,Busy
A030,R083,01-06-01,Station4,NRW,BMT,2018-08-30,04:00:00,REGULAR,85499999,1024761,True,3,Busy
A030,R083,01-06-01,Station4,NRW,BMT,2018-08-30,08:00:00,REGULAR,85500012,1024826,True,3,Busy
A030,R083,01-06-01,Station4,NRW,BMT,2018-08-30,12:00:00,REGULAR,85500158,1025223,True,3,Busy
A030,R083,01-06-01,Station4,NRW,BMT,2018-08-30,16:00:00,REGULAR,85500390,1025412,True,3,Busy
A030,R083,01-06-01,Station4,NRW,BMT,2018-08-30,20:00:00,REGULAR,85500968,1025604,True,3,Busy
A030,R083,01-06-01,Station4,NRW,BMT,2018-08-31,00:00:00,REGULAR,85501082,1025656,True,4,Busy
A030,R083,01-06-01,Station4,NRW,BMT,2018-08-31,04:00:00,REGULAR,85501092,1025657,True,4,Busy
A030,R083,01-06-01,Station4,NRW,BMT,2018-08-31,08:00:00,REGULAR,85501112,1025711,True,4,Busy
A030,R083,01-06-01,Station4,NRW,BMT,2018-08-31,12:00:00,REGULAR,85501239,1025933,True,4,Busy
A030,R083,01-06-01,Station4,NRW,BMT,2018-08-31,16:00:00,REGULAR,85501615,1026182,True,4,Busy
A030,R083,01-06-01,Station4,NRW,BMT,2018-08-31,20:00:00,REGULAR,85501988,1026396,True,4,Busy
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-25,00:00:00,REGULAR,578210,317578,True,5,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-25,04:00:00,REGULAR,578314,317594,True,5,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-25,08:00:00,REGULAR,578344,317632,True,5,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-25,12:00:00,REGULAR,578551,317738,True,5,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-25,16:00:00,REGULAR,579070,317913,True,5,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-25,20:00:00,REGULAR,579668,318061,True,5,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-26,00:00:00,REGULAR,579997,318147,True,6,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-26,04:00:00,REGULAR,580067,318152,True,6,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-26,08:00:00,REGULAR,580095,318182,True,6,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-26,12:00:00,REGULAR,580259,318293,True,6,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-26,16:00:00,REGULAR,580665,318410,True,6,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-26,20:00:00,REGULAR,581140,318552,True,6,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-27,00:00:00,REGULAR,581363,318589,True,0,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-27,04:00:00,REGULAR,581387,318599,True,0,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-27,08:00:00,REGULAR,581432,318747,True,0,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-27,12:00:00,REGULAR,581796,319502,True,0,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-27,16:00:00,REGULAR,582444,319762,True,0,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-27,20:00:00,REGULAR,583912,320090,True,0,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-28,00:00:00,REGULAR,584400,320145,True,1,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-28,04:00:00,REGULAR,584461,320155,True,1,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-28,08:00:00,REGULAR,584527,320325,True,1,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-28,09:59:16,REGULAR,584714,320926,True,1,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-28,12:00:00,REGULAR,584919,321146,True,1,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-28,16:00:00,REGULAR,585536,321422,True,1,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-28,20:00:00,REGULAR,587121,321798,True,1,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-29,00:00:00,REGULAR,587686,321842,True,2,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-29,04:00:00,REGULAR,587745,321852,True,2,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-29,08:00:00,REGULAR,587804,322039,True,2,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-29,12:00:00,REGULAR,588168,322921,True,2,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-29,16:00:00,REGULAR,588812,323233,True,2,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-29,20:00:00,REGULAR,590243,323642,True,2,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-30,00:00:00,REGULAR,590801,323698,True,3,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-30,04:00:00,REGULAR,590840,323708,True,3,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-30,08:00:00,REGULAR,590897,323889,True,3,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-30,12:00:00,REGULAR,591282,324589,True,3,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-30,16:00:00,REGULAR,591972,324946,True,3,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-30,20:00:00,REGULAR,593426,325312,True,3,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-31,00:00:00,REGULAR,593973,325373,True,4,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-31,04:00:00,REGULAR,594030,325383,True,4,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-31,08:00:00,REGULAR,594076,325524,True,4,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-31,12:00:00,REGULAR,594403,325988,True,4,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-31,16:00:00,REGULAR,595251,326245,True,4,
A031,R083,00-00-00,23 ST,NRW,BMT,2018-08-31,20:00:00,REGULAR,596237,326414,True,4,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-25,00:00:00,REGULAR,4119292,1381860,True,5,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-25,04:00:00,REGULAR,4119357,1381867,True,5,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-25,08:00:00,REGULAR,4119372,1381883,True,5,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-25,12:00:00,REGULAR,4119545,1381940,True,5,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-25,16:00:00,REGULAR,4119901,1382002,True,5,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-25,20:00:00,REGULAR,4120351,1382079,True,5,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-26,00:00:00,REGULAR,4120585,1382116,True,6,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-26,04:00:00,REGULAR,4120631,1382118,True,6,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-26,08:00:00,REGULAR,4120641,1382127,True,6,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-26,12:00:00,REGULAR,4120776,1382159,True,6,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-26,16:00:00,REGULAR,4121102,1382230,True,6,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-26,20:00:00,REGULAR,4121453,1382298,True,6,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-27,00:00:00,REGULAR,4121615,1382321,True,0,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-27,04:00:00,REGULAR,4121632,1382322,True,0,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-27,08:00:00,REGULAR,4121671,1382367,True,0,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-27,12:00:00,REGULAR,4121881,1382850,True,0,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-27,16:00:00,REGULAR,4122263,1382984,True,0,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-27,20:00:00,REGULAR,4123408,1383113,True,0,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-28,00:00:00,REGULAR,4123738,1383145,True,1,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-28,04:00:00,REGULAR,4123779,1383148,True,1,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-28,08:00:00,REGULAR,4123807,1383213,True,1,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-28,09:59:16,REGULAR,4123926,1383552,True,1,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-28,12:00:00,REGULAR,4124058,1383650,True,1,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-28,16:00:00,REGULAR,4124585,1383781,True,1,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-28,20:00:00,REGULAR,4125810,1383911,True,1,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-29,00:00:00,REGULAR,4126156,1383931,True,2,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-29,04:00:00,REGULAR,4126184,1383933,True,2,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-29,08:00:00,REGULAR,4126205,1384025,True,2,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-29,12:00:00,REGULAR,4126463,1384434,True,2,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-29,16:00:00,REGULAR,4126936,1384564,True,2,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-29,20:00:00,REGULAR,4128142,1384742,True,2,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-30,00:00:00,REGULAR,4128489,1384766,True,3,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-30,04:00:00,REGULAR,4128513,1384767,True,3,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-30,08:00:00,REGULAR,4128535,1384858,True,3,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-30,12:00:00,REGULAR,4128810,1385272,True,3,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-30,16:00:00,REGULAR,4129303,1385427,True,3,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-30,20:00:00,REGULAR,4130373,1385584,True,3,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-31,00:00:00,REGULAR,4130696,1385611,True,4,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-31,04:00:00,REGULAR,4130724,1385612,True,4,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-31,08:00:00,REGULAR,4130747,1385655,True,4,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-31,12:00:00,REGULAR,4130959,1385909,True,4,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-31,16:00:00,REGULAR,4131593,1386009,True,4,
A031,R083,00-00-01,23 ST,NRW,BMT,2018-08-31,20:00:00,REGULAR,4132326,1386103,True,4,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-25,00:00:00,REGULAR,6160424,3321244,True,5,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-25,04:00:00,REGULAR,6160481,3321246,True,5,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-25,08:00:00,REGULAR,6160500,3321274,True,5,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-25,12:00:00,REGULAR,6160622,3321355,True,5,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-25,16:00:00,REGULAR,6160905,3321452,True,5,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-25,20:00:00,REGULAR,6161296,3321525,True,5,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-26,00:00:00,REGULAR,6161471,3321574,True,6,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-26,04:00:00,REGULAR,6161509,3321582,True,6,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-26,08:00:00,REGULAR,6161520,3321599,True,6,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-26,12:00:00,REGULAR,6161606,3321682,True,6,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-26,16:00:00,REGULAR,6161822,3321759,True,6,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-26,20:00:00,REGULAR,6162085,3321838,True,6,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-27,00:00:00,REGULAR,6162184,3321876,True,0,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-27,04:00:00,REGULAR,6162196,3321877,True,0,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-27,08:00:00,REGULAR,6162215,3321980,True,0,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-27,12:00:00,REGULAR,6162416,3322465,True,0,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-27,16:00:00,REGULAR,6162814,3322617,True,0,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-27,20:00:00,REGULAR,6163728,3322773,True,0,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-28,00:00:00,REGULAR,6163933,3322805,True,1,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-28,04:00:00,REGULAR,6163957,3322813,True,1,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-28,08:00:00,REGULAR,6163983,3322942,True,1,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-28,09:59:16,REGULAR,6164068,3323323,True,1,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-28,12:00:00,REGULAR,6164176,3323440,True,1,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-28,16:00:00,REGULAR,6164540,3323562,True,1,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-28,20:00:00,REGULAR,6165478,3323712,True,1,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-29,00:00:00,REGULAR,6165768,3323737,True,2,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-29,04:00:00,REGULAR,6165794,3323741,True,2,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-29,08:00:00,REGULAR,6165826,3323877,True,2,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-29,12:00:00,REGULAR,6166011,3324368,True,2,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-29,16:00:00,REGULAR,6166381,3324514,True,2,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-29,20:00:00,REGULAR,6167305,3324658,True,2,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-30,00:00:00,REGULAR,6167577,3324689,True,3,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-30,04:00:00,REGULAR,6167605,3324693,True,3,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-30,08:00:00,REGULAR,6167636,3324809,True,3,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-30,12:00:00,REGULAR,6167831,3325237,True,3,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-30,16:00:00,REGULAR,6168212,3325399,True,3,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-30,20:00:00,REGULAR,6169090,3325562,True,3,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-31,00:00:00,REGULAR,6169300,3325591,True,4,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-31,04:00:00,REGULAR,6169339,3325592,True,4,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-31,08:00:00,REGULAR,6169363,3325678,True,4,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-31,12:00:00,REGULAR,6169520,3325970,True,4,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-31,16:00:00,REGULAR,6169984,3326134,True,4,
A031,R083,00-00-02,23 ST,NRW,BMT,2018-08-31,20:00:00,REGULAR,6170552,3326220,True,4,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-25,00:00:00,REGULAR,2632636,4506732,True,5,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-25,04:00:00,REGULAR,2632651,4506736,True,5,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-25,08:00:00,REGULAR,2632659,4506767,True,5,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-25,12:00:00,REGULAR,2632702,4506890,True,5,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-25,16:00:00,REGULAR,2632792,4507037,True,5,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-25,20:00:00,REGULAR,2632938,4507149,True,5,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-26,00:00:00,REGULAR,2633006,4507196,True,6,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-26,04:00:00,REGULAR,2633028,4507204,True,6,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-26,08:00:00,REGULAR,2633031,4507222,True,6,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-26,12:00:00,REGULAR,2633059,4507286,True,6,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-26,16:00:00,REGULAR,2633147,4507398,True,6,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-26,20:00:00,REGULAR,2633264,4507471,True,6,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-27,00:00:00,REGULAR,2633303,4507506,True,0,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-27,04:00:00,REGULAR,2633313,4507510,True,0,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-27,08:00:00,REGULAR,2633322,4507621,True,0,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-27,12:00:00,REGULAR,2633391,4508184,True,0,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-27,16:00:00,REGULAR,2633531,4508414,True,0,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-27,20:00:00,REGULAR,2633928,4508640,True,0,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-28,00:00:00,REGULAR,2634028,4508684,True,1,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-28,04:00:00,REGULAR,2634044,4508690,True,1,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-28,08:00:00,REGULAR,2634055,4508816,True,1,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-28,09:59:16,REGULAR,2634090,4509257,True,1,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-28,12:00:00,REGULAR,2634127,4509404,True,1,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-28,16:00:00,REGULAR,2634298,4509632,True,1,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-28,20:00:00,REGULAR,2634717,4509923,True,1,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-29,00:00:00,REGULAR,2634804,4509967,True,2,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-29,04:00:00,REGULAR,2634814,4509971,True,2,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-29,08:00:00,REGULAR,2634829,4510103,True,2,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-29,12:00:00,REGULAR,2634915,4510706,True,2,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-29,16:00:00,REGULAR,2635063,4510913,True,2,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-29,20:00:00,REGULAR,2635471,4511228,True,2,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-30,00:00:00,REGULAR,2635577,4511276,True,3,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-30,04:00:00,REGULAR,2635591,4511282,True,3,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-30,08:00:00,REGULAR,2635602,4511424,True,3,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-30,12:00:00,REGULAR,2635670,4511950,True,3,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-30,16:00:00,REGULAR,2635829,4512180,True,3,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-30,20:00:00,REGULAR,2636210,4512456,True,3,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-31,00:00:00,REGULAR,2636315,4512511,True,4,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-31,04:00:00,REGULAR,2636325,4512523,True,4,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-31,08:00:00,REGULAR,2636335,4512627,True,4,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-31,12:00:00,REGULAR,2636398,4513011,True,4,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-31,16:00:00,REGULAR,2636617,4513224,True,4,
A031,R083,00-03-00,23 ST,NRW,BMT,2018-08-31,20:00:00,REGULAR,2636856,4513386,True,4,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-25,00:00:00,REGULAR,3818850,4211733,True,5,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-25,04:00:00,REGULAR,3818879,4211740,True,5,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-25,08:00:00,REGULAR,3818884,4211766,True,5,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-25,12:00:00,REGULAR,3818927,4211904,True,5,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-25,16:00:00,REGULAR,3819104,4212025,True,5,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-25,20:00:00,REGULAR,3819289,4212161,True,5,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-26,00:00:00,REGULAR,3819397,4212220,True,6,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-26,04:00:00,REGULAR,3819432,4212225,True,6,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-26,08:00:00,REGULAR,3819442,4212235,True,6,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-26,12:00:00,REGULAR,3819477,4212326,True,6,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-26,16:00:00,REGULAR,3819613,4212441,True,6,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-26,20:00:00,REGULAR,3819768,4212541,True,6,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-27,00:00:00,REGULAR,3819841,4212570,True,0,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-27,04:00:00,REGULAR,3819849,4212574,True,0,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-27,08:00:00,REGULAR,3819864,4212681,True,0,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-27,12:00:00,REGULAR,3819986,4213207,True,0,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-27,16:00:00,REGULAR,3820177,4213447,True,0,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-27,20:00:00,REGULAR,3820735,4213715,True,0,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-28,00:00:00,REGULAR,3820855,4213767,True,1,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-28,04:00:00,REGULAR,3820873,4213769,True,1,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-28,08:00:00,REGULAR,3820889,4213879,True,1,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-28,09:59:16,REGULAR,3820959,4214320,True,1,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-28,12:00:00,REGULAR,3821028,4214481,True,1,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-28,16:00:00,REGULAR,3821227,4214718,True,1,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-28,20:00:00,REGULAR,3821797,4215083,True,1,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-29,00:00:00,REGULAR,3821935,4215135,True,2,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-29,04:00:00,REGULAR,3821945,4215144,True,2,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-29,08:00:00,REGULAR,3821958,4215263,True,2,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-29,12:00:00,REGULAR,3822092,4215884,True,2,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-29,16:00:00,REGULAR,3822286,4216167,True,2,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-29,20:00:00,REGULAR,3822832,4216488,True,2,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-30,00:00:00,REGULAR,3822983,4216540,True,3,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-30,04:00:00,REGULAR,3823001,4216543,True,3,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-30,08:00:00,REGULAR,3823020,4216654,True,3,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-30,12:00:00,REGULAR,3823143,4217189,True,3,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-30,16:00:00,REGULAR,3823365,4217464,True,3,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-30,20:00:00,REGULAR,3823914,4217746,True,3,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-31,00:00:00,REGULAR,3824040,4217795,True,4,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-31,04:00:00,REGULAR,3824054,4217802,True,4,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-31,08:00:00,REGULAR,3824064,4217883,True,4,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-31,12:00:00,REGULAR,3824168,4218244,True,4,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-31,16:00:00,REGULAR,3824440,4218501,True,4,
A031,R083,00-03-01,23 ST,NRW,BMT,2018-08-31,20:00:00,REGULAR,3824762,4218719,True,4,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-25,00:00:00,REGULAR,3581061,4156107,True,5,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-25,04:00:00,REGULAR,3581091,4156133,True,5,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-25,08:00:00,REGULAR,3581119,4156206,True,5,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-25,12:00:00,REGULAR,3581226,4156559,True,5,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-25,16:00:00,REGULAR,3581498,4156902,True,5,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-25,20:00:00,REGULAR,3581832,4157212,True,5,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-26,00:00:00,REGULAR,3581985,4157344,True,6,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-26,04:00:00,REGULAR,3582031,4157355,True,6,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-26,08:00:00,REGULAR,3582040,4157423,True,6,
